frame,track_id,speed_kmh
2187,96,9.3
2187,104,22.5
2188,95,7.9
2188,96,11.1
2188,104,21.7
2189,95,7.0
2189,96,13.1
2189,104,20.6
2190,95,6.4
2190,96,15.2
2190,104,19.6
2191,95,5.9
2191,96,16.8
2191,104,18.6
2192,95,5.6
2192,96,18.1
2192,104,17.5
2193,95,5.1
2193,96,19.3
2193,104,16.2
2194,95,4.7
2194,96,20.0
2194,104,14.7
2195,95,4.4
2195,96,20.1
2195,104,13.2
2196,95,4.4
2196,96,19.7
2196,104,12.0
2197,95,4.2
2197,96,18.8
2197,104,11.0
2198,95,3.9
2198,96,17.6
2198,104,10.6
2199,95,3.8
2199,96,16.1
2199,104,10.3
2200,95,3.5
2200,96,14.6
2200,104,10.3
2201,95,3.0
2201,96,13.4
2201,104,10.4
2202,95,2.7
2202,96,12.2
2202,104,11.0
2203,95,2.6
2203,96,11.0
2203,104,11.8
2204,95,2.4
2204,96,10.2
2204,104,12.8
2205,95,2.3
2205,96,9.7
2205,104,13.8
2206,95,2.0
2206,96,9.4
2206,104,14.7
2207,95,1.8
2207,96,9.5
2207,104,15.2
2208,95,1.7
2208,96,9.6
2208,104,15.6
2209,95,1.5
2209,96,10.1
2209,104,16.0
2209,100,16.0
2210,95,1.5
2210,96,10.2
2210,104,16.3
2210,100,19.1
2211,95,1.5
2211,96,10.2
2211,104,16.3
2211,100,22.3
2212,95,1.5
2212,96,10.1
2212,104,16.1
2212,106,0.0
2213,95,1.5
2213,96,10.2
2213,104,15.7
2213,106,0.0
2214,95,1.4
2214,96,9.9
2214,104,15.2
2214,106,22.0
2215,95,1.4
2215,96,9.6
2215,104,14.7
2215,106,18.3
2216,95,1.4
2216,96,8.9
2216,104,14.3
2217,95,1.6
2217,96,8.4
2218,95,1.8
2218,96,7.8
2218,104,14.8
2219,95,2.0
2219,96,7.2
2219,106,20.5
2220,95,2.2
2220,96,6.8
2220,106,21.9
2221,95,2.4
2221,96,6.5
2221,106,22.3
2222,95,2.6
2222,96,6.1
2222,106,22.7
2222,104,15.4
2223,95,2.9
2223,96,5.9
2223,104,16.5
2224,95,3.1
2224,96,5.8
2224,104,18.0
2225,95,3.1
2225,96,5.8
2225,104,19.6
2226,95,3.0
2226,96,5.8
2226,104,21.4
2226,106,23.2
2227,95,2.6
2227,96,5.6
2227,104,23.3
2227,106,23.5
2228,95,2.4
2228,96,5.4
2228,104,25.4
2229,95,2.2
2229,96,5.3
2229,104,27.5
2230,95,2.0
2230,96,5.3
2230,104,28.8
2231,95,1.9
2231,96,5.5
2231,104,29.1
2231,106,24.1
2232,95,2.0
2232,96,6.0
2232,104,28.7
2232,106,24.6
2233,95,2.2
2233,96,6.4
2233,104,27.6
2233,106,25.5
2234,95,2.6
2234,96,6.8
2234,104,26.1
2234,106,27.1
2235,95,3.2
2235,96,7.2
2235,104,24.5
2236,95,4.2
2236,96,7.7
2236,104,22.6
2236,106,27.6
2237,95,5.3
2237,96,8.4
2237,104,20.5
2238,95,6.3
2238,96,8.9
2238,104,18.5
2239,95,7.5
2239,96,9.2
2239,104,16.5
2240,95,8.6
2240,96,9.3
2240,104,15.2
2241,95,9.5
2241,96,8.9
2241,104,14.1
2241,106,28.5
2242,95,10.3
2242,96,8.3
2242,104,13.4
2242,106,29.6
2243,95,11.0
2243,96,7.8
2243,104,13.1
2243,106,30.4
2244,95,11.6
2244,96,7.4
2244,104,12.9
2245,95,11.9
2245,96,6.8
2245,104,13.0
2246,95,11.9
2246,96,6.2
2246,104,13.3
2247,95,11.9
2247,96,5.7
2247,104,13.4
2248,95,11.8
2248,96,5.4
2248,104,13.4
2249,95,11.6
2249,96,5.1
2249,104,13.6
2250,95,11.6
2250,96,5.0
2250,104,13.6
2251,95,11.6
2251,96,5.1
2251,104,14.0
2252,95,11.8
2252,96,5.3
2252,104,14.6
2253,95,12.0
2253,96,5.3
2253,104,15.2
2254,95,12.3
2254,96,5.4
2254,104,15.8
2254,106,31.4
2255,95,13.0
2255,96,5.8
2255,104,16.3
2255,106,32.1
2256,95,13.7
2256,96,6.3
2256,104,16.9
2256,106,32.6
2257,95,14.5
2257,96,6.9
2257,104,17.9
2257,106,33.0
2257,109,0.0
2258,95,15.4
2258,96,7.7
2258,104,19.1
2258,106,32.8
2258,109,0.0
2259,95,16.0
2259,96,8.8
2259,104,20.4
2259,106,32.9
2259,109,27.2
2260,95,16.7
2260,96,10.1
2260,104,21.8
2260,106,32.4
2260,109,24.9
2261,95,17.2
2261,96,11.4
2261,104,22.9
2261,106,31.5
2261,109,23.4
2262,95,17.4
2262,96,13.0
2262,104,24.0
2262,106,30.6
2262,109,22.6
2263,95,17.2
2263,96,14.5
2263,104,25.1
2263,106,29.8
2263,109,22.3
2264,95,17.0
2264,96,16.0
2264,104,25.9
2264,106,28.5
2264,109,22.0
2265,95,16.5
2265,96,17.0
2265,104,26.7
2265,109,21.6
2266,95,15.9
2266,96,17.8
2266,104,27.1
2266,109,21.4
2267,95,15.0
2267,96,18.3
2267,104,27.2
2267,109,21.4
2267,106,27.8
2268,95,14.0
2268,96,18.4
2268,104,27.1
2268,109,21.0
2268,106,26.8
2269,95,13.2
2269,96,18.0
2269,104,26.5
2269,109,19.9
2270,95,12.4
2270,96,17.0
2270,104,25.8
2270,109,19.3
2271,95,11.7
2271,96,16.1
2271,104,25.0
2271,109,19.0
2272,95,11.2
2272,96,14.9
2272,104,24.1
2272,109,18.4
2273,95,10.8
2273,96,13.5
2273,104,23.4
2273,109,17.7
2274,95,10.4
2274,96,12.4
2274,104,22.7
2274,109,17.1
2275,95,9.9
2275,96,11.4
2275,104,22.2
2275,109,16.5
2276,95,9.6
2276,96,10.5
2276,104,22.0
2276,109,15.7
2277,95,9.6
2277,96,9.7
2277,104,21.8
2277,109,14.8
2278,95,9.2
2278,96,9.0
2278,104,21.8
2278,109,14.2
2279,95,8.7
2279,96,8.6
2279,104,21.9
2279,109,13.7
2280,95,8.2
2280,96,8.3
2280,104,22.1
2280,109,13.1
2281,95,7.6
2281,96,7.9
2281,104,22.3
2281,109,12.3
2282,95,6.9
2282,96,7.7
2282,104,22.3
2282,109,11.9
2283,95,6.2
2283,96,7.3
2283,104,22.2
2283,109,11.4
2284,95,5.8
2284,96,7.0
2284,104,22.1
2284,109,10.7
2285,95,5.5
2285,96,6.7
2285,104,22.1
2285,109,10.2
2286,95,4.9
2286,96,6.4
2286,104,22.1
2286,109,9.8
2287,95,4.4
2287,96,6.0
2287,104,22.1
2287,109,9.3
2288,95,4.1
2288,96,5.8
2288,104,22.1
2288,109,8.7
2289,95,4.1
2289,96,5.6
2289,104,22.2
2289,109,8.1
2290,95,4.1
2290,96,5.6
2290,104,22.4
2290,109,7.7
2291,95,4.1
2291,96,5.4
2291,104,22.9
2291,109,7.1
2292,95,4.5
2292,96,5.4
2292,104,23.5
2292,109,6.3
2292,110,0.0
2293,95,4.8
2293,96,5.4
2293,104,23.9
2293,109,5.7
2293,110,0.0
2294,95,4.9
2294,96,5.1
2294,104,24.1
2294,109,5.1
2295,95,5.0
2295,96,4.8
2295,104,24.1
2295,109,4.6
2296,95,5.1
2296,96,4.7
2296,104,24.0
2296,109,4.3
2297,95,5.1
2297,96,4.4
2297,104,23.8
2297,109,4.1
2299,111,0.0
2300,111,0.0
2301,111,13.6
2302,111,13.6
2303,111,12.5
2304,111,12.1
2305,111,11.9
2305,112,0.0
2306,111,11.9
2307,111,11.6
2308,111,11.3
2309,111,11.1
2310,111,10.9
2311,111,10.4
2312,111,9.9
2313,111,9.7
2314,111,9.2
2315,111,8.5
2316,111,8.0
2317,111,7.5
2318,111,7.1
2319,111,6.5
2320,111,5.7
2321,111,5.1
2322,111,4.7
2323,111,4.5
2324,111,4.7
2325,111,5.1
2326,111,5.3
2326,116,0.0
2327,111,5.7
2327,116,0.0
2328,111,6.2
2328,116,68.8
2329,111,6.9
2329,116,68.8
2330,111,7.5
2330,116,68.9
2331,111,7.9
2331,116,68.9
2332,111,8.0
2332,116,68.9
2332,112,0.0
2333,111,7.7
2333,112,24.5
2334,111,7.0
2334,112,20.4
2335,111,6.5
2335,112,17.7
2335,116,73.7
2336,111,5.8
2336,112,15.7
2336,116,77.4
2337,111,5.1
2337,112,14.2
2337,115,0.0
2337,116,79.8
2338,111,4.6
2338,112,13.0
2338,115,0.0
2338,116,81.6
2339,111,4.1
2339,112,12.0
2339,115,6.8
2339,116,83.1
2340,111,3.9
2340,112,11.2
2340,116,86.3
2341,111,3.8
2341,112,10.1
2341,116,89.6
2342,111,3.9
2342,112,9.3
2342,115,7.9
2342,116,93.2
2343,111,4.4
2343,112,7.0
2343,116,97.2
2344,111,5.0
2344,112,5.5
2344,115,7.5
2344,116,98.9
2345,111,5.4
2345,112,4.4
2345,115,7.0
2345,116,97.2
2346,111,5.9
2346,112,3.7
2346,115,6.5
2347,111,6.2
2347,116,95.6
2348,111,6.5
2349,111,6.6
2349,116,95.6
2350,111,6.6
2350,116,95.5
2351,111,6.6
2351,112,3.4
2351,116,95.0
2352,111,6.6
2352,112,3.2
2352,116,94.1
2353,111,6.3
2353,112,3.1
2354,111,6.0
2354,112,3.1
2354,116,93.6
2355,111,5.7
2355,112,3.6
2355,116,92.6
2356,111,5.6
2356,112,4.1
2356,116,91.0
2357,111,5.3
2357,112,4.7
2357,116,91.6
2358,111,5.0
2358,112,5.2
2358,116,92.2
2359,111,5.0
2359,112,5.5
2359,116,91.2
2360,111,5.0
2360,112,5.5
2361,111,5.0
2361,112,5.3
2362,111,5.1
2362,112,5.3
2363,111,5.4
2363,112,5.2
2363,116,89.7
2364,111,5.7
2364,116,87.9
2365,111,5.9
2365,115,6.8
2365,116,86.2
2366,111,6.0
2366,116,83.6
2367,111,6.3
2368,111,6.5
2369,111,6.5
2369,115,7.1
2369,112,5.5
2370,111,6.5
2370,116,82.2
2370,112,5.7
2371,111,6.3
2371,116,81.1
2372,111,6.3
2373,111,6.2
2374,111,6.2
2375,111,6.4
2375,116,81.8
2375,112,6.2
2376,111,6.7
2376,116,82.6
2376,112,6.9
2377,111,6.7
2377,112,7.7
2378,111,6.8
2378,116,84.3
2379,111,6.7
2379,116,86.0
2380,111,6.6
2380,116,86.5
2381,111,6.4
2381,112,9.4
2382,111,6.1
2382,116,87.5
2382,112,11.4
2383,111,5.6
2383,116,88.5
2384,111,4.9
2384,115,7.4
2384,116,88.0
2385,111,4.3
2385,115,7.6
2385,116,85.4
2386,111,3.7
2386,115,7.8
2386,116,81.1
2387,111,3.2
2387,115,7.9
2387,116,75.2
2395,119,0.0
2395,120,0.0
2395,121,0.0
2396,119,0.0
2396,120,0.0
2396,121,0.0
2397,119,16.4
2397,120,0.0
2397,121,35.6
2398,119,16.9
2398,120,2.3
2398,121,34.7
2399,119,17.8
2399,120,3.8
2399,121,32.7
2400,119,17.3
2400,120,4.9
2400,121,31.3
2401,119,16.5
2401,120,5.7
2401,121,29.9
2402,119,16.0
2402,120,6.0
2402,121,29.1
2403,119,15.6
2403,120,6.4
2403,121,29.2
2404,119,15.1
2404,120,6.5
2404,121,29.2
2405,119,14.8
2405,120,6.7
2405,121,29.3
2406,119,14.8
2406,120,6.7
2406,121,29.0
2407,119,14.5
2407,120,7.3
2407,121,27.7
2408,119,14.0
2408,120,7.3
2408,121,26.7
2408,122,0.0
2409,119,13.2
2409,120,7.0
2409,121,26.2
2410,119,12.8
2410,120,6.5
2410,121,25.9
2410,122,0.0
2411,119,12.6
2411,120,5.9
2411,121,25.7
2412,119,12.3
2412,120,5.4
2412,121,25.0
2413,119,12.2
2413,120,4.8
2413,121,23.5
2414,119,11.9
2414,120,4.4
2414,121,21.9
2415,119,12.6
2415,120,4.1
2415,121,20.5
2416,119,13.8
2416,120,3.9
2416,121,19.3
2417,119,15.0
2417,120,4.1
2417,121,18.6
2418,119,16.7
2418,120,4.4
2418,121,17.7
2419,119,18.5
2419,120,4.7
2419,121,16.6
2420,119,20.5
2420,120,5.1
2420,121,15.3
2421,119,22.8
2421,120,5.4
2421,121,13.9
2422,119,25.9
2422,120,5.9
2422,121,13.0
2423,119,29.4
2423,120,6.6
2423,121,12.6
2424,119,32.5
2424,120,7.3
2424,121,12.0
2425,119,34.1
2425,120,7.8
2425,121,11.3
2426,119,35.4
2426,120,8.0
2426,121,10.6
2427,119,36.5
2427,120,8.1
2427,121,10.2
2428,119,37.2
2428,120,8.1
2428,121,10.3
2429,119,37.9
2429,120,8.2
2429,121,11.3
2430,119,38.1
2430,120,8.3
2430,121,13.2
2431,119,37.5
2431,120,8.3
2431,121,15.4
2432,119,35.4
2432,120,8.0
2432,121,17.8
2433,119,32.2
2433,120,7.7
2433,121,20.4
2434,119,29.7
2434,120,7.2
2434,121,23.3
2435,119,27.5
2435,120,6.8
2435,121,26.1
2436,119,25.6
2436,120,6.6
2436,121,28.5
2437,119,24.0
2437,120,6.4
2437,121,30.3
2438,119,22.3
2438,120,6.3
2438,121,31.9
2439,119,20.8
2439,120,6.3
2439,121,32.3
2440,119,19.5
2440,120,6.2
2440,121,31.9
2441,119,19.2
2441,120,6.2
2442,119,19.8
2442,120,6.0
2442,121,31.2
2443,120,5.9
2444,120,5.7
2444,122,283.1
2444,121,30.4
2445,120,5.6
2445,121,29.2
2446,120,5.4
2446,122,238.2
2446,121,27.8
2447,120,5.3
2447,122,208.3
2448,120,5.3
2448,119,23.1
2449,120,5.2
2450,120,4.9
2450,122,187.8
2450,119,27.4
2451,120,5.0
2451,122,171.9
2452,120,5.2
2452,122,159.5
2452,119,31.6
2453,120,5.4
2453,122,149.4
2454,120,5.8
2454,122,141.0
2455,120,6.0
2455,122,134.4
2456,120,6.0
2456,122,123.5
2457,120,5.8
2457,122,97.7
2457,119,35.7
2458,120,6.0
2458,122,80.9
2458,119,39.7
2459,120,6.6
2459,122,68.3
2459,119,44.0
2460,120,7.1
2460,122,58.0
2460,119,48.3
2461,120,7.9
2461,119,53.3
2462,120,8.8
2462,119,58.2
2463,120,9.6
2463,119,60.7
2464,120,10.8
2464,119,60.5
2465,120,12.1
2465,119,59.4
2466,120,13.7
2466,119,58.1
2467,120,15.1
2467,119,56.2
2468,120,16.0
2468,119,54.7
2469,120,16.6
2469,119,52.9
2470,120,16.8
2470,122,50.6
2470,119,49.9
2471,120,16.6
2471,119,46.2
2472,120,16.5
2472,122,44.4
2472,119,42.0
2473,120,16.0
2473,119,39.5
2473,124,0.0
2474,120,15.3
2474,119,37.3
2474,124,0.0
2475,120,14.5
2475,122,39.0
2475,119,35.1
2476,120,13.5
2476,122,34.3
2476,119,33.5
2476,124,13.6
2477,120,12.8
2477,122,29.8
2477,119,31.5
2478,120,12.2
2478,122,30.9
2478,119,29.0
2479,120,12.1
2479,122,32.0
2479,119,26.6
2480,120,12.7
2480,122,33.0
2480,119,25.1
2481,120,13.3
2481,122,34.2
2481,119,24.0
2482,120,14.0
2482,122,34.1
2482,119,23.1
2483,120,14.9
2483,122,32.3
2484,120,15.7
2484,122,30.3
2485,120,16.7
2485,122,28.2
2486,120,17.9
2486,122,25.9
2486,119,26.8
2487,120,19.4
2487,122,23.6
2488,120,20.6
2488,122,21.2
2488,119,31.0
2489,120,21.4
2489,122,18.7
2489,119,35.1
2490,120,21.6
2490,122,16.2
2491,120,21.6
2491,122,14.0
2492,120,21.5
2492,122,13.1
2493,120,21.4
2494,120,21.3
2494,122,13.0
2495,120,20.6
2495,122,12.9
2496,120,19.2
2496,122,13.1
2496,127,0.0
2497,120,17.5
2497,122,13.4
2497,127,0.0
2498,120,15.7
2498,122,13.7
2498,127,31.3
2499,120,14.3
2499,122,14.1
2500,120,13.3
2501,120,12.3
2501,122,17.2
2502,120,11.3
2502,122,20.5
2502,127,71.6
2503,120,10.2
2503,122,23.9
2504,120,9.2
2504,122,26.9
2504,127,80.8
2505,120,8.8
2505,122,29.8
2506,120,8.8
2506,122,32.7
2507,120,8.8
2507,122,35.6
2508,120,8.8
2508,122,38.4
2508,127,88.6
2509,120,8.6
2509,122,41.3
2510,120,8.3
2510,122,41.6
2510,127,90.2
2511,120,7.8
2511,122,39.1
2511,129,0.0
2512,120,7.5
2512,122,36.2
2513,120,7.5
2513,122,33.1
2514,120,7.4
2514,122,30.0
2515,120,7.5
2515,122,26.8
2516,120,7.6
2516,122,23.6
2517,120,7.8
2517,122,20.5
2518,120,8.3
2518,122,17.4
2519,120,9.2
2519,122,14.8
2519,129,0.0
2520,120,10.4
2520,122,14.6
2520,129,91.0
2521,120,11.8
2521,122,14.7
2521,129,83.0
2522,120,13.2
2522,129,78.8
2523,120,15.0
2523,122,15.5
2523,129,74.6
2524,120,16.6
2524,122,16.6
2524,129,71.5
2525,120,18.8
2525,122,18.0
2525,129,68.7
2526,120,21.0
2526,122,19.2
2526,129,66.2
2527,120,22.9
2527,122,20.5
2527,129,64.0
2528,120,24.4
2528,122,21.9
2528,129,60.7
2528,127,100.5
2529,120,25.6
2529,122,22.6
2529,129,58.4
2529,127,105.6
2530,120,26.8
2530,129,53.0
2530,127,107.6
2531,120,27.9
2531,122,22.9
2531,129,49.1
2531,127,108.9
2532,120,28.5
2532,122,23.3
2532,129,45.6
2532,127,109.9
2533,120,28.8
2533,122,23.1
2533,129,42.8
2533,127,115.8
2534,120,28.6
2534,122,22.1
2534,129,40.2
2534,127,113.1
2535,120,27.9
2535,129,38.0
2535,127,110.1
2536,120,27.4
2536,129,36.2
2536,127,105.7
2537,120,27.4
2537,129,34.4
2537,127,97.6
2538,120,27.6
2538,129,33.7
2538,127,83.9
2539,120,27.7
2539,129,32.7
2539,127,71.7
2539,122,21.2
2540,120,30.1
2540,129,31.5
2540,127,60.8
2540,122,20.6
2541,120,33.3
2541,129,30.4
2541,127,50.1
2541,122,20.0
2542,120,36.7
2542,129,29.2
2542,127,39.5
2542,122,19.3
2543,120,40.2
2543,129,28.1
2543,127,31.5
2543,122,18.5
2544,120,44.2
2544,129,27.1
2544,127,24.1
2544,122,18.1
2545,120,47.7
2545,129,26.0
2545,127,18.3
2545,122,17.4
2546,120,50.7
2546,129,24.7
2546,127,12.6
2546,122,16.6
2547,120,53.5
2547,129,23.8
2547,127,12.2
2547,122,16.6
2548,120,56.2
2548,129,22.8
2548,127,11.7
2548,122,16.4
2549,120,56.3
2549,129,21.8
2549,127,11.3
2549,122,15.6
2550,120,53.4
2550,129,21.0
2550,127,11.1
2550,122,14.7
2551,120,49.2
2551,129,20.4
2551,127,11.3
2551,122,13.5
2552,120,45.2
2552,129,19.8
2552,127,11.7
2552,122,12.3
2553,120,41.0
2553,129,19.4
2553,127,12.0
2553,122,11.5
2554,120,37.4
2554,129,18.9
2554,127,12.4
2554,122,11.0
2555,120,34.2
2555,129,18.7
2555,127,12.5
2555,122,10.5
2556,120,31.0
2556,129,18.5
2556,122,9.9
2557,120,27.8
2557,129,18.3
2557,122,9.0
2558,120,25.0
2558,129,18.9
2558,127,12.6
2558,122,8.6
2559,120,24.4
2559,129,19.3
2559,122,8.5
2560,120,24.5
2560,129,19.6
2560,122,8.5
2560,133,0.0
2561,120,24.9
2561,129,20.0
2561,122,8.9
2561,133,0.0
2562,120,25.0
2562,129,20.5
2562,122,9.1
2562,133,20.4
2563,120,24.5
2563,129,20.9
2563,122,9.1
2563,133,19.2
2564,120,23.3
2564,129,21.3
2564,122,9.2
2565,120,21.9
2565,129,21.5
2566,120,20.7
2566,129,21.8
2567,120,19.3
2567,129,21.6
2567,122,10.0
2568,120,17.9
2568,129,21.5
2568,133,26.4
2568,122,11.3
2568,127,13.3
2569,120,17.0
2569,129,21.8
2569,133,34.2
2569,122,12.7
2569,127,14.2
2570,120,16.0
2570,129,22.5
2570,133,39.0
2570,122,13.9
2570,127,15.2
2571,120,15.2
2571,129,22.6
2571,133,41.5
2571,122,15.1
2571,127,15.6
2572,120,14.7
2572,129,23.2
2572,133,42.7
2572,122,16.0
2572,127,15.4
2573,120,15.0
2573,129,24.4
2573,133,43.1
2573,122,17.2
2573,127,15.3
2574,120,15.5
2574,133,43.4
2574,122,18.5
2574,127,15.2
2575,120,16.2
2575,133,43.8
2575,122,19.9
2575,127,15.0
2576,120,17.2
2576,133,46.8
2576,122,20.7
2576,127,15.0
2577,120,18.4
2577,133,49.3
2577,122,20.4
2577,127,14.5
2578,120,19.4
2578,133,48.5
2578,122,20.0
2578,127,13.9
2578,129,27.5
2579,120,20.4
2579,133,45.9
2579,122,19.8
2579,127,13.3
2580,120,21.3
2580,133,43.6
2580,122,19.6
2580,127,13.0
2580,129,31.0
2581,120,22.4
2581,133,42.1
2581,122,19.6
2581,127,13.5
2581,129,34.9
2582,120,23.3
2582,133,41.4
2582,122,19.6
2582,127,14.3
2583,120,24.0
2583,133,41.2
2583,122,19.3
2583,127,15.0
2584,120,25.1
2584,133,41.1
2584,122,19.1
2584,127,16.3
2585,120,26.2
2585,133,41.0
2585,122,19.3
2585,127,17.9
2586,120,27.3
2586,133,40.6
2586,122,20.8
2586,127,20.2
2587,120,28.4
2587,133,41.0
2587,122,22.8
2587,127,22.6
2587,129,43.3
2588,120,29.7
2588,133,43.1
2588,122,24.9
2588,127,24.6
2589,120,31.3
2589,133,45.3
2589,122,27.3
2589,127,26.4
2590,120,33.1
2590,133,46.7
2590,122,29.7
2590,127,28.1
2591,120,34.8
2591,133,47.3
2591,122,32.0
2592,120,36.8
2592,133,47.9
2592,122,34.5
2593,120,38.4
2593,133,47.9
2593,122,36.9
2593,127,30.1
2594,120,39.6
2594,133,47.5
2594,122,38.7
2594,127,32.0
2595,120,40.6
2595,133,47.1
2595,122,39.6
2595,127,33.6
2596,120,41.7
2596,133,46.3
2596,122,39.5
2596,127,34.7
2597,120,42.3
2597,133,44.4
2597,122,38.7
2597,127,35.2
2598,120,42.7
2598,133,41.2
2598,122,37.3
2598,127,35.1
2598,129,54.6
2599,120,42.6
2599,133,38.2
2599,122,35.4
2599,127,35.1
2600,120,42.5
2600,133,35.5
2601,120,42.4
2601,133,34.3
2601,127,37.2
2602,120,42.1
2602,133,33.0
2602,127,39.1
2602,129,65.6
2603,120,41.7
2603,133,32.0
2603,127,40.6
2603,129,76.8
2604,120,41.2
2604,133,31.2
2604,127,41.7
2604,129,87.9
2604,122,34.4
2605,120,40.4
2605,133,30.7
2605,127,43.0
2605,122,33.3
2606,120,39.4
2606,133,30.5
2606,127,44.6
2606,122,32.4
2607,120,38.4
2607,133,32.4
2607,127,46.2
2607,122,31.4
2608,120,37.6
2608,133,35.0
2608,127,48.0
2608,122,30.8
2608,129,98.7
2609,120,36.6
2609,133,37.8
2609,127,49.7
2609,122,30.3
2610,120,35.4
2610,133,39.3
2610,127,49.7
2610,122,30.3
2611,120,34.1
2611,133,39.4
2611,127,47.4
2611,122,30.7
2612,120,32.9
2612,133,39.4
2612,127,44.9
2612,122,31.3
2612,129,108.3
2613,120,31.8
2613,133,39.2
2613,127,42.5
2613,122,30.9
2614,120,30.7
2614,133,38.6
2614,127,39.6
2614,122,29.3
2614,129,115.8
2615,120,29.7
2615,133,37.6
2615,127,36.2
2615,122,27.5
2615,129,123.0
2616,120,28.6
2616,133,35.8
2616,127,32.7
2616,122,25.6
2616,129,125.2
2617,120,27.6
2617,133,32.6
2617,127,29.2
2617,122,23.6
2618,120,26.4
2618,133,29.5
2618,127,25.5
2618,122,21.8
2618,129,120.6
2619,120,25.5
2619,133,25.8
2619,127,21.6
2619,122,19.7
2620,120,24.4
2620,133,24.0
2620,127,20.1
2620,122,17.6
2620,129,112.4
2621,120,23.4
2621,133,22.0
2621,127,18.6
2621,122,15.5
2621,129,104.1
2622,120,22.5
2622,133,20.6
2622,127,17.4
2622,122,13.6
2622,129,95.3
2623,120,21.7
2623,133,19.5
2623,127,16.4
2623,122,12.7
2624,120,21.3
2624,133,19.1
2624,127,15.9
2624,122,11.9
2625,120,20.7
2625,133,18.8
2625,127,15.3
2625,122,11.3
2625,129,88.1
2626,120,20.2
2626,133,19.4
2626,127,15.1
2626,122,10.8
2626,129,80.2
2627,120,20.0
2627,133,20.2
2627,127,15.0
2627,122,10.6
2627,129,72.8
2628,120,19.5
2628,133,21.0
2628,127,15.2
2628,122,10.6
2628,129,65.3
2629,120,19.1
2629,133,21.6
2629,127,15.1
2629,122,10.8
2629,129,57.9
2630,120,19.1
2630,133,22.1
2630,127,14.7
2630,122,11.0
2630,129,54.4
2631,120,19.0
2631,133,22.7
2631,127,14.5
2631,122,11.1
2631,129,53.6
2632,120,18.6
2632,133,23.1
2632,127,14.1
2632,122,11.2
2632,129,52.9
2633,120,18.1
2633,133,23.4
2633,127,13.4
2633,122,11.3
2633,129,52.5
2634,120,17.7
2634,133,23.2
2634,127,12.9
2634,122,11.3
2634,129,50.1
2635,120,17.4
2635,133,22.9
2635,127,12.4
2635,122,11.5
2635,129,45.8
2636,120,17.1
2636,133,22.6
2636,127,11.8
2636,122,11.5
2636,129,42.5
2637,120,16.9
2637,133,22.6
2637,127,11.2
2637,122,11.6
2637,129,39.0
2638,120,17.0
2638,133,22.6
2638,127,10.6
2638,122,11.8
2638,129,35.8
2639,120,16.8
2639,133,22.9
2639,127,10.3
2639,122,12.0
2639,129,32.2
2640,120,16.4
2640,133,22.8
2640,127,9.8
2640,122,12.3
2640,129,29.0
2641,120,15.9
2641,133,22.6
2641,127,9.5
2641,122,12.9
2641,129,26.1
2642,120,15.7
2642,133,22.5
2642,127,9.6
2642,122,13.7
2642,129,23.3
2643,120,15.7
2643,133,22.6
2643,127,10.0
2643,122,14.9
2643,129,20.5
2644,120,15.7
2644,133,22.9
2644,127,10.3
2644,122,15.9
2644,129,19.8
2645,120,15.6
2645,133,23.2
2645,127,10.7
2645,122,16.8
2645,129,19.3
2646,120,15.6
2646,133,23.3
2646,127,10.6
2646,122,17.2
2646,129,19.2
2647,120,15.2
2647,133,23.3
2647,127,10.5
2647,122,17.2
2647,129,19.1
2648,120,14.8
2648,133,22.8
2648,127,10.6
2648,129,19.2
2649,120,15.3
2649,127,11.0
2649,129,20.0
2650,120,16.6
2650,129,20.8
2651,120,17.9
2651,129,21.3
2651,122,17.2
2652,120,19.1
2652,129,21.5
2652,122,17.0
2652,127,11.8
2653,120,20.0
2653,129,21.5
2653,122,16.7
2653,127,12.0
2654,120,20.9
2654,129,21.5
2654,122,16.0
2654,127,11.9
2655,120,21.8
2655,129,21.3
2655,122,14.9
2655,127,11.7
2656,120,22.7
2656,129,20.6
2656,122,13.8
2656,127,11.2
2657,120,23.8
2657,129,19.5
2657,122,13.0
2657,127,11.1
2658,120,24.3
2658,129,17.8
2658,122,12.1
2658,127,11.4
2659,120,23.5
2659,129,15.8
2659,122,12.0
2659,127,11.5
2660,120,21.6
2660,129,13.8
2660,122,11.9
2660,127,11.3
2661,120,20.0
2661,129,12.1
2661,122,11.6
2661,127,10.8
2662,120,18.7
2662,129,10.7
2662,122,11.6
2662,127,10.3
2663,120,17.6
2663,129,9.2
2663,122,11.7
2663,127,10.0
2664,120,16.3
2664,129,7.8
2664,122,11.9
2664,127,9.9
2665,120,15.3
2665,129,6.9
2665,122,12.3
2665,127,10.0
2666,120,14.3
2666,129,6.3
2666,122,12.5
2666,127,9.9
2667,120,13.3
2667,129,6.0
2667,122,13.0
2667,127,9.5
2668,120,13.1
2668,129,6.3
2668,122,13.2
2668,127,9.1
2669,120,13.9
2669,129,6.6
2669,122,13.0
2669,127,8.9
2670,120,14.8
2670,129,6.9
2670,122,13.1
2670,127,8.7
2671,120,15.2
2671,129,7.1
2671,122,13.1
2671,127,8.7
2672,120,15.1
2672,129,7.2
2672,122,13.2
2672,127,8.7
2673,120,15.2
2673,129,7.4
2673,122,13.3
2673,127,8.8
2674,120,15.3
2674,129,7.5
2674,122,13.5
2674,127,8.9
2675,120,15.2
2675,129,7.6
2675,122,13.6
2675,127,9.1
2676,120,15.2
